Index,위도값,경도값,RSE_ID,ExitingCount,EnteringCount,Address,Date
55,36.35164,127.50214,162004920,39177,39685,대한민국 대전광역시 동구 신상동 171-1,2024-04-16
75,35.793205,129.193445,362002920,20760,20814,대한민국 경상북도 경주시 내남면 망성리 15-10,2024-04-05
15,36.80417,127.165,162005633,93236,86986,대한민국 충청남도 천안시 동남구 원성동 81-2,2024-04-16
63,36.15672,128.19537,262004150,26985,27174,대한민국 경상북도 김천시 아포읍 대신리 885-45,2024-04-18
81,36.28039,127.67961,262004734,20871,20861,대한민국 충청북도 옥천군 동이면 조령리 산40-2,2024-04-02
25,36.74568,127.22726,162005536,78025,78192,대한민국 충청남도 천안시 동남구 성남면 신사리 산88-15,2024-04-11
67,35.814039,129.169968,362002953,26616,26791,대한민국 경상북도 경주시 율동 947-5,2024-04-19
51,35.3725,129.05333,262002432,42489,41355,대한민국 경상남도 양산시 산막동 354,2024-04-19
25,36.74568,127.22726,162005536,72851,72453,대한민국 충청남도 천안시 동남구 성남면 신사리 산88-15,2024-04-19
29,36.68178,127.36983,162005373,86655,86162,대한민국 충청북도 청주시 흥덕구 옥산면 국사리 203,2024-04-07
29,36.72039,127.33097,162005435,67420,69710,대한민국 충청북도 청주시 흥덕구 옥산면 사정리 산22-1,2024-04-02
93,36.65787,127.36991,162005342,2569,2571,대한민국 충청북도 청주시 흥덕구 옥산면 경부고속도로 309,2024-04-05
89,36.42691,127.41836,162005062,8020,7346,대한민국 대전광역시 대덕구 상서동 352-7,2024-04-13
44,35.43944,129.07833,262002510,54511,55459,대한민국 경상남도 양산시 하북면 용연리 산83-4,2024-04-07
16,36.80417,127.165,162005633,83368,82479,대한민국 충청남도 천안시 동남구 원성동 81-2,2024-04-05
28,35.90452,128.56087,262003614,83177,79242,대한민국 대구광역시 북구 노곡로3길 23-3,2024-04-21
39,36.61108,127.40018,162005284,58614,56074,대한민국 충청북도 청주시 흥덕구 신전동 157-3,2024-04-01
84,36.31666,127.5576,462004853,12464,14374,대한민국 충청북도 옥천군 옥천읍 옥각리 산63-2,2024-04-05
48,36.1362,128.31906,262004031,48174,47319,대한민국 경상북도 구미시 도량동 449,2024-04-21
49,35.49417,129.09639,262002573,43271,43557,대한민국 경상남도 양산시 하북면 순지리 16-2,2024-04-04
6,36.91226,127.18921,162005757,125882,126155,대한민국 충청남도 천안시 서북구 입장면 용정리 51-8,2024-04-03
40,36.61108,127.40018,162005284,57860,56194,대한민국 충청북도 청주시 흥덕구 신전동 157-3,2024-04-04
78,36.21047,127.94939,262004437,22135,22234,대한민국 충청북도 영동군 추풍령면 계룡리 241-1,2024-04-03
30,36.68178,127.36983,162005373,67125,67069,대한민국 충청북도 청주시 흥덕구 옥산면 국사리 203,2024-04-17
58,35.54778,129.12444,262002639,30672,31033,대한민국 울산광역시 울주군 삼남읍 신화리 산39-3,2024-04-13
86,36.94295,127.19273,162005791,11600,11631,대한민국 충청남도 천안시 서북구 입장면 연곡길 407,2024-04-17
55,36.35164,127.50214,162004920,38009,38211,대한민국 대전광역시 동구 신상동 171-1,2024-04-19
11,36.97148,127.16928,162005828,112837,118180,대한민국 경기도 안성시 공도읍 건천리 189-4,2024-04-17
19,36.46767,127.42078,162005108,78638,78927,대한민국 충청북도 청주시 서원구 현도면 매봉리 344-1,2024-04-18
27,35.97664,128.43275,262003788,70230,69588,대한민국 경상북도 칠곡군 왜관읍 삼청리 21-29번지,2024-04-17
42,36.73389,127.28353,162005480,54744,54623,대한민국 충청남도 천안시 동남구 수신면 속창리 143-11,2024-04-16
33,36.04974,128.40865,262003880,63408,64113,대한민국 경상북도 칠곡군 석적읍 포남리 597-8,2024-04-17
10,36.97148,127.16928,162005828,119387,123157,대한민국 경기도 안성시 공도읍 건천리 189-4,2024-04-22
43,36.34686,127.4713,162004949,58070,60726,대한민국 대전광역시 동구 비룡동 416-1,2024-04-07
38,36.07013,128.37529,262003923,57754,58405,대한민국 경상북도 구미시 오태동 228-2,2024-04-18
84,36.28039,127.67961,262004734,20795,20787,대한민국 충청북도 옥천군 동이면 조령리 산40-2,2024-04-20
87,36.2971,127.59527,462004814,11179,11155,대한민국 충청북도 옥천군 옥천읍 매화리 251-4,2024-04-21
60,35.669408,129.175983,362002779,37930,37887,대한민국 울산광역시 울주군 두서면 전읍리 331-3,2024-04-07
17,36.51436,127.42951,162005164,81517,82034,대한민국 충청북도 청주시 서원구 현도면 우록리 773-22,2024-04-17
25,36.74568,127.22726,162005536,70608,71446,대한민국 충청남도 천안시 동남구 성남면 신사리 산88-15,2024-04-17
33,36.37486,127.43024,162005000,52078,51430,대한민국 대전광역시 대덕구 법동 산14-3,2024-04-12
26,35.97664,128.43275,262003788,70058,69071,대한민국 경상북도 칠곡군 왜관읍 삼청리 21-29번지,2024-04-18
51,35.3725,129.05333,262002432,46441,45575,대한민국 경상남도 양산시 산막동 354,2024-04-21
36,36.39055,127.42292,162005018,62977,63494,대한민국 대전광역시 대덕구 연축동 278,2024-04-20
36,36.73389,127.28353,162005480,62941,62797,대한민국 충청남도 천안시 동남구 수신면 속창리 143-11,2024-04-13
79,36.19304,128.00252,262004374,28047,28086,대한민국 경상북도 김천시 봉산면 광천리 798,2024-04-07
83,36.31666,127.5576,462004853,13693,15650,대한민국 충청북도 옥천군 옥천읍 옥각리 산63-2,2024-04-04
83,36.28039,127.67961,262004734,15544,15543,대한민국 충청북도 옥천군 동이면 조령리 산40-2,2024-04-12
68,35.576942,129.133043,362002668,24917,24882,대한민국 울산광역시 울주군 언양읍 직동리 945-20,2024-04-12
27,36.58449,127.42647,162005243,78970,70065,대한민국 충청북도 청주시 서원구 남이면 석실리 365-12,2024-04-08
46,35.27917,129.11472,262002290,45367,42397,대한민국 부산광역시 금정구 선동 560,2024-04-16
9,37.05325,127.13641,162005925,124655,121878,대한민국 경기도 안성시 원곡면 지문리 산133-4,2024-04-09
87,36.31666,127.5576,462004853,12561,15018,대한민국 충청북도 옥천군 옥천읍 옥각리 산63-2,2024-04-22
24,35.95647,128.45522,262003756,75390,75845,대한민국 경상북도 칠곡군 지천면 연화리 772-11,2024-04-09
15,37.12663,127.09778,162006045,93639,90215,대한민국 경기도 평택시 진위면 동천리 596-3,2024-04-10
73,36.29508,127.6018,262004808,26755,26723,대한민국 충청북도 옥천군 옥천읍 구일리 817-11,2024-04-22
36,36.39055,127.42292,162005018,62354,62794,대한민국 대전광역시 대덕구 연축동 278,2024-04-04
6,36.84408,127.17605,162005679,146416,146148,대한민국 충청남도 천안시 서북구 성거읍 요방리 219-7,2024-04-07
72,36.30847,127.57572,162004836,30089,30024,대한민국 충청북도 옥천군 옥천읍 문정리 263-1,2024-04-09
13,37.37306,127.10556,462006299,105728,108902,대한민국 경기도 성남시 분당구 성남대로407번길 26,2024-04-15
53,37.405833,127.094167,162006338,40035,46233,대한민국 경기도 성남시 분당구 삼평동 418-1,2024-04-11
41,35.43944,129.07833,262002510,44730,45468,대한민국 경상남도 양산시 하북면 용연리 산83-4,2024-04-12
61,36.48658,127.42949,162005134,30525,30490,대한민국 충청북도 청주시 서원구 현도면 선동리 284-13,2024-04-04
20,36.72039,127.33097,162005435,70694,70482,대한민국 충청북도 청주시 흥덕구 옥산면 사정리 산22-1,2024-04-05
35,36.42571,127.41682,162005060,59578,60858,대한민국 대전광역시 대덕구 상서동 359-19,2024-04-17
10,36.97148,127.16928,162005828,115922,119896,대한민국 경기도 안성시 공도읍 건천리 189-4,2024-04-04
70,36.15672,128.19537,262004150,33476,33774,대한민국 경상북도 김천시 아포읍 대신리 885-45,2024-04-08
61,35.829574,129.119259,362003007,27476,27445,대한민국 경상북도 경주시 건천읍 모량리 382-1,2024-04-18
17,35.91542,128.61307,262003565,69308,71148,대한민국 대구광역시 북구 검단동 1393-216,2024-04-12
47,35.829574,129.119259,362003007,44322,43862,대한민국 경상북도 경주시 건천읍 모량리 382-1,2024-04-02
56,35.28722,129.10333,262002305,33694,37201,대한민국 부산광역시 금정구 노포동 1112-8,2024-04-17
2,37.12583,127.09694,162006016,139702,138832,대한민국 경기도 평택시 진위면 동천리 602-2,2024-04-01
19,36.72039,127.33097,162005435,93681,93256,대한민국 충청북도 청주시 흥덕구 옥산면 사정리 산22-1,2024-04-14
57,35.856642,129.079858,362003058,32476,32546,대한민국 경상북도 경주시 건천읍 신평리 1136-10,2024-04-04
11,36.97148,127.16928,162005828,119418,122940,대한민국 경기도 안성시 공도읍 건천리 189-4,2024-04-13
77,36.19304,128.00252,262004374,22245,22409,대한민국 경상북도 김천시 봉산면 광천리 798,2024-04-03
94,36.71603,127.34914,162005422,676,673,대한민국 충청북도 청주시 흥덕구 옥산면 장남리 287,2024-04-04
56,35.877,128.76547,262003406,41797,41755,대한민국 경상북도 경산시 하양읍 청천리 412-3,2024-04-09
61,35.54778,129.12444,262002639,25664,25914,대한민국 울산광역시 울주군 삼남읍 신화리 산39-3,2024-04-05
83,36.94295,127.19273,162005791,11752,11812,대한민국 충청남도 천안시 서북구 입장면 연곡길 407,2024-04-03
56,35.32861,129.05694,262002365,35106,35124,대한민국 경상남도 양산시 동면 내송리 산76-1,2024-04-03
91,36.29766,127.59916,462004812,8121,8104,대한민국 충청북도 옥천군 옥천읍 매화리 291-9,2024-04-08
49,36.33218,127.53434,162004882,49616,47627,대한민국 충청북도 옥천군 군북면 이백리 산15-2,2024-04-07
49,36.33218,127.53434,162004882,41500,39511,대한민국 충청북도 옥천군 군북면 이백리 산15-2,2024-04-22
32,36.64024,127.37826,162005324,80487,80326,대한민국 충청북도 청주시 흥덕구 강내면 학천리 511-4,2024-04-07
37,36.73389,127.28353,162005480,55492,55321,대한민국 충청남도 천안시 동남구 수신면 속창리 143-11,2024-04-05
85,36.2971,127.59527,462004814,9471,9487,대한민국 충청북도 옥천군 옥천읍 매화리 251-4,2024-04-03
11,37.05325,127.13641,162005925,119967,117290,대한민국 경기도 안성시 원곡면 지문리 산133-4,2024-04-10
62,35.669408,129.175983,362002779,29896,29970,대한민국 울산광역시 울주군 두서면 전읍리 331-3,2024-04-03
35,36.39055,127.42292,162005018,56113,56616,대한민국 대전광역시 대덕구 연축동 278,2024-04-05
47,35.49417,129.09639,262002573,43303,43719,대한민국 경상남도 양산시 하북면 순지리 16-2,2024-04-13
89,37.33278,127.10361,462006250,8404,8217,대한민국 경기도 용인시 수지구 죽전동 866-14,2024-04-15
28,36.74568,127.22726,162005536,72383,72495,대한민국 충청남도 천안시 동남구 성남면 신사리 산88-15,2024-04-04
8,36.84408,127.17605,162005679,132652,133644,대한민국 충청남도 천안시 서북구 성거읍 요방리 219-7,2024-04-08
32,36.68178,127.36983,162005373,66941,66725,대한민국 충청북도 청주시 흥덕구 옥산면 국사리 203,2024-04-11
47,37.405833,127.094167,162006338,38189,44408,대한민국 경기도 성남시 분당구 삼평동 418-1,2024-04-05
30,36.42571,127.41682,162005060,64403,66382,대한민국 대전광역시 대덕구 상서동 359-19,2024-04-22
59,35.32861,129.05694,262002365,37396,37522,대한민국 경상남도 양산시 동면 내송리 산76-1,2024-04-21
54,35.54778,129.12444,262002639,39484,39361,대한민국 울산광역시 울주군 삼남읍 신화리 산39-3,2024-04-16
57,35.829574,129.119259,362003007,36279,36240,대한민국 경상북도 경주시 건천읍 모량리 382-1,2024-04-22
11,37.34333,127.10556,162006266,123404,121981,대한민국 경기도 성남시 분당구 구미동 173-2,2024-04-11
74,36.281111,127.755556,462004623,20269,20242,대한민국 충청북도 옥천군 청성면 조천리 253,2024-04-12
50,37.23222,127.10694,162006144,43015,44849,대한민국 경기도 용인시 기흥구 공세동 656-16,2024-04-11
52,36.33218,127.53434,162004882,40707,38927,대한민국 충청북도 옥천군 군북면 이백리 산15-2,2024-04-06
91,36.85541,127.18106,162005692,6609,6623,대한민국 충청남도 천안시 서북구 성거읍 요방리 117-3,2024-04-18
5,36.91226,127.18921,162005757,131231,131240,대한민국 충청남도 천안시 서북구 입장면 용정리 51-8,2024-04-09
88,36.85541,127.18106,162005692,7590,7603,대한민국 충청남도 천안시 서북구 성거읍 요방리 117-3,2024-04-02
76,36.15056,128.03339,262004318,26087,26145,대한민국 경상북도 김천시 봉산면 태화리 155-4,2024-04-02
57,35.877,128.76547,262003406,38038,37842,대한민국 경상북도 경산시 하양읍 청천리 412-3,2024-04-16
39,36.64024,127.37826,162005324,64113,63498,대한민국 충청북도 청주시 흥덕구 강내면 학천리 511-4,2024-04-08
32,36.39055,127.42292,162005018,63821,63703,대한민국 대전광역시 대덕구 연축동 278,2024-04-22
25,35.90452,128.56087,262003614,75201,71095,대한민국 대구광역시 북구 노곡로3길 23-3,2024-04-20
59,35.54778,129.12444,262002639,33179,33627,대한민국 울산광역시 울주군 삼남읍 신화리 산39-3,2024-04-11
39,36.07013,128.37529,262003923,60447,60304,대한민국 경상북도 구미시 오태동 228-2,2024-04-11
84,37.07361,127.13444,162005949,10451,10459,대한민국 경기도 안성시 원곡면 산하리 319-1,2024-04-03
57,35.25667,129.10056,462002266,31387,30181,대한민국 부산광역시 금정구 구서동 34,2024-04-18
78,36.15056,128.03339,262004318,26845,26911,대한민국 경상북도 김천시 봉산면 태화리 155-4,2024-04-14
2,37.27944,127.10353,162006192,122596,117547,대한민국 경기도 용인시 기흥구 신갈동 384-10,2024-04-12
89,36.42691,127.41836,162005062,8084,7475,대한민국 대전광역시 대덕구 상서동 352-7,2024-04-04
34,36.42571,127.41682,162005060,62130,63346,대한민국 대전광역시 대덕구 상서동 359-19,2024-04-03
23,36.58449,127.42647,162005243,91805,83905,대한민국 충청북도 청주시 서원구 남이면 석실리 365-12,2024-04-07
1,37.09439,127.12184,162005969,148693,149211,대한민국 경기도 용인시 처인구 남사읍 진목리 949-383,2024-04-10
22,36.55249,127.43174,162005208,76445,88674,대한민국 충청북도 청주시 서원구 남이면 외천리 187-6,2024-04-16
67,35.87981,128.83829,262003338,25349,25544,대한민국 경상북도 경산시 진량읍 문천리 산26-2,2024-04-10
44,36.34686,127.4713,162004949,49066,49528,대한민국 대전광역시 동구 비룡동 416-1,2024-04-06
52,36.33218,127.53434,162004882,40169,38475,대한민국 충청북도 옥천군 군북면 이백리 산15-2,2024-04-04
55,35.54778,129.12444,262002639,41291,41915,대한민국 울산광역시 울주군 삼남읍 신화리 산39-3,2024-04-15
27,36.70424,127.34704,162005405,86148,86380,대한민국 충청북도 청주시 흥덕구 옥산면 장남리 363-17,2024-04-14
66,35.613003,129.145706,362002711,26624,26744,대한민국 울산광역시 울주군 두서면 구량리 282-1,2024-04-19
50,36.33218,127.53434,162004882,35910,33879,대한민국 충청북도 옥천군 군북면 이백리 산15-2,2024-04-12
15,37.31222,127.10583,162006230,96476,90548,대한민국 경기도 용인시 기흥구 보정동 1105-2,2024-04-01
44,35.49417,129.09639,262002573,55529,55826,대한민국 경상남도 양산시 하북면 순지리 16-2,2024-04-09
47,35.877,128.76547,262003406,45522,45733,대한민국 경상북도 경산시 하양읍 청천리 412-3,2024-04-11
47,35.43944,129.07833,262002510,41432,42144,대한민국 경상남도 양산시 하북면 용연리 산83-4,2024-04-18
14,37.31222,127.10583,162006230,93074,85948,대한민국 경기도 용인시 기흥구 보정동 1105-2,2024-04-20
0,37.16678,127.09193,162006064,206942,208451,대한민국 경기도 화성시 송동 425-9,2024-04-07
34,36.68178,127.36983,162005373,64214,64965,대한민국 충청북도 청주시 흥덕구 옥산면 국사리 203,2024-04-16
3,37.12583,127.09694,162006016,116627,116091,대한민국 경기도 평택시 진위면 동천리 602-2,2024-04-12
87,37.33278,127.10361,462006250,6922,6862,대한민국 경기도 용인시 수지구 죽전동 866-14,2024-04-05
58,35.829574,129.119259,362003007,30589,30619,대한민국 경상북도 경주시 건천읍 모량리 382-1,2024-04-10
11,37.05325,127.13641,162005925,119697,116742,대한민국 경기도 안성시 원곡면 지문리 산133-4,2024-04-03
32,35.90586,128.4924,262003687,64208,63700,대한민국 경상북도 칠곡군 지천면 오산리 762-2,2024-04-17
20,35.91571,128.65202,262003528,77780,77895,대한민국 대구광역시 동구 도동 231,2024-04-22
86,37.07361,127.13444,162005949,9200,9207,대한민국 경기도 안성시 원곡면 산하리 319-1,2024-04-13
81,36.21047,127.94939,262004437,24033,24059,대한민국 충청북도 영동군 추풍령면 계룡리 241-1,2024-04-15
55,35.28722,129.10333,262002305,38475,41990,대한민국 부산광역시 금정구 노포동 1112-8,2024-04-11
21,36.49669,127.43066,462005145,93464,93450,대한민국 충청북도 청주시 서원구 현도면 죽전리 51-5,2024-04-07
7,36.91226,127.18921,162005757,125630,125941,대한민국 충청남도 천안시 서북구 입장면 용정리 51-8,2024-04-10
79,36.15056,128.03339,262004318,27625,27692,대한민국 경상북도 김천시 봉산면 태화리 155-4,2024-04-21
13,37.37306,127.10556,462006299,101708,103900,대한민국 경기도 성남시 분당구 성남대로407번길 26,2024-04-17
19,35.91542,128.61307,262003565,80013,83153,대한민국 대구광역시 북구 검단동 1393-216,2024-04-16
17,37.31222,127.10583,162006230,99411,92215,대한민국 경기도 용인시 기흥구 보정동 1105-2,2024-04-21
4,37.15923,127.08844,162006058,138814,142234,대한민국 경기도 오산시 부산동 157-3,2024-04-08
43,36.64024,127.37826,162005324,56292,55563,대한민국 충청북도 청주시 흥덕구 강내면 학천리 511-4,2024-04-01
82,36.31666,127.5576,462004853,13181,15364,대한민국 충청북도 옥천군 옥천읍 옥각리 산63-2,2024-04-10
86,36.29766,127.59916,462004812,8843,8860,대한민국 충청북도 옥천군 옥천읍 매화리 291-9,2024-04-03
50,37.405833,127.094167,162006338,40098,46959,대한민국 경기도 성남시 분당구 삼평동 418-1,2024-04-13
7,37.2571,127.10411,162006167,124137,126152,대한민국 경기도 용인시 기흥구 보라동 380-8,2024-04-02
79,36.19304,128.00252,262004374,23263,23266,대한민국 경상북도 김천시 봉산면 광천리 798,2024-04-11
9,36.84408,127.17605,162005679,122290,122799,대한민국 충청남도 천안시 서북구 성거읍 요방리 219-7,2024-04-10
28,36.58449,127.42647,162005243,55986,50404,대한민국 충청북도 청주시 서원구 남이면 석실리 365-12,2024-04-12
13,37.37306,127.10556,462006299,104102,103549,대한민국 경기도 성남시 분당구 성남대로407번길 26,2024-04-02
55,35.669408,129.175983,362002779,43098,42911,대한민국 울산광역시 울주군 두서면 전읍리 331-3,2024-04-09
23,36.55249,127.43174,162005208,78177,84520,대한민국 충청북도 청주시 서원구 남이면 외천리 187-6,2024-04-06
86,37.07361,127.13444,162005949,12749,12681,대한민국 경기도 안성시 원곡면 산하리 319-1,2024-04-22
64,35.724461,129.194676,362002843,35927,35976,대한민국 경상북도 경주시 내남면 월산리 1097-3,2024-04-15
65,36.15672,128.19537,262004150,26861,27117,대한민국 경상북도 김천시 아포읍 대신리 885-45,2024-04-13
3,36.88167,127.18917,162005723,145964,144712,대한민국 충청남도 천안시 서북구 성거읍 정촌리 232-38,2024-04-21
12,36.942,127.1897,162005789,116157,116143,대한민국 충청남도 천안시 서북구 입장면 가산리 362-15,2024-04-11
70,36.29508,127.6018,262004808,24956,24986,대한민국 충청북도 옥천군 옥천읍 구일리 817-11,2024-04-13
75,36.27247,127.73767,262004680,26446,26424,대한민국 충청북도 영동군 용산면 부상리 408-1,2024-04-15
8,36.84408,127.17605,162005679,121052,121184,대한민국 충청남도 천안시 서북구 성거읍 요방리 219-7,2024-04-20
64,35.25667,129.10056,462002266,37649,36572,대한민국 부산광역시 금정구 구서동 34,2024-04-08
70,36.30847,127.57572,162004836,25843,25773,대한민국 충청북도 옥천군 옥천읍 문정리 263-1,2024-04-20
72,36.30847,127.57572,162004836,28850,28873,대한민국 충청북도 옥천군 옥천읍 문정리 263-1,2024-04-01
63,35.54778,129.12444,262002639,26507,26519,대한민국 울산광역시 울주군 삼남읍 신화리 산39-3,2024-04-17
80,36.22234,127.90606,262004479,26445,26707,대한민국 충청북도 영동군 황간면 마산리 269-2,2024-04-14
28,35.95647,128.45522,262003756,85169,87167,대한민국 경상북도 칠곡군 지천면 연화리 772-11,2024-04-14
46,35.49417,129.09639,262002573,50218,50398,대한민국 경상남도 양산시 하북면 순지리 16-2,2024-04-21
7,36.88167,127.18917,162005723,124960,124471,대한민국 충청남도 천안시 서북구 성거읍 정촌리 232-38,2024-04-06
19,35.91542,128.61307,262003565,81425,83122,대한민국 대구광역시 북구 검단동 1393-216,2024-04-13
32,35.90586,128.4924,262003687,68492,68717,대한민국 경상북도 칠곡군 지천면 오산리 762-2,2024-04-06
94,36.71603,127.34914,162005422,517,510,대한민국 충청북도 청주시 흥덕구 옥산면 장남리 287,2024-04-14
29,37.01353,127.14477,462005881,65204,62366,대한민국 경기도 안성시 원곡면 경부고속도로 365,2024-04-22
90,36.85541,127.18106,162005692,8818,8821,대한민국 충청남도 천안시 서북구 성거읍 요방리 117-3,2024-04-22
56,35.32861,129.05694,262002365,32128,32350,대한민국 경상남도 양산시 동면 내송리 산76-1,2024-04-12
26,36.58449,127.42647,162005243,71957,65127,대한민국 충청북도 청주시 서원구 남이면 석실리 365-12,2024-04-09
71,35.87981,128.83829,262003338,26563,26600,대한민국 경상북도 경산시 진량읍 문천리 산26-2,2024-04-11
29,35.97664,128.43275,262003788,71834,71060,대한민국 경상북도 칠곡군 왜관읍 삼청리 21-29번지,2024-04-04
33,36.42571,127.41682,162005060,65303,66357,대한민국 대전광역시 대덕구 상서동 359-19,2024-04-11
27,36.49669,127.43066,462005145,64115,64049,대한민국 충청북도 청주시 서원구 현도면 죽전리 51-5,2024-04-05
42,35.27917,129.11472,262002290,47357,44956,대한민국 부산광역시 금정구 선동 560,2024-04-10
22,36.74568,127.22726,162005536,88115,87526,대한민국 충청남도 천안시 동남구 성남면 신사리 산88-15,2024-04-21
70,36.15981,128.22747,262004121,31324,31054,대한민국 경상북도 김천시 아포읍 봉산리 1229-11,2024-04-09
2,37.12583,127.09694,162006016,152541,151362,대한민국 경기도 평택시 진위면 동천리 602-2,2024-04-14
27,36.58449,127.42647,162005243,72644,67524,대한민국 충청북도 청주시 서원구 남이면 석실리 365-12,2024-04-04
38,35.90045,128.67529,262003501,56373,55269,대한민국 대구광역시 동구 둔산동 594-2,2024-04-03
29,36.70424,127.34704,162005405,70628,71135,대한민국 충청북도 청주시 흥덕구 옥산면 장남리 363-17,2024-04-20
4,37.15923,127.08844,162006058,127160,130302,대한민국 경기도 오산시 부산동 157-3,2024-04-19
9,37.34333,127.10556,162006266,121794,118344,대한민국 경기도 성남시 분당구 구미동 173-2,2024-04-15
85,36.94295,127.19273,162005791,18341,18311,대한민국 충청남도 천안시 서북구 입장면 연곡길 407,2024-04-22
31,36.70424,127.34704,162005405,67598,68043,대한민국 충청북도 청주시 흥덕구 옥산면 장남리 363-17,2024-04-11
59,35.87467,128.73658,262003435,36577,37460,대한민국 대구광역시 동구 괴전동 산24-2,2024-04-16
54,35.669408,129.175983,362002779,39769,39550,대한민국 울산광역시 울주군 두서면 전읍리 331-3,2024-04-02
75,36.27247,127.73767,262004680,29104,29073,대한민국 충청북도 영동군 용산면 부상리 408-1,2024-04-08
6,37.34333,127.10556,162006266,123015,121414,대한민국 경기도 성남시 분당구 구미동 173-2,2024-04-19
0,37.16678,127.09193,162006064,172641,175424,대한민국 경기도 화성시 송동 425-9,2024-04-18
26,35.97664,128.43275,262003788,80304,79314,대한민국 경상북도 칠곡군 왜관읍 삼청리 21-29번지,2024-04-08
38,36.3585,127.45505,162004969,65044,64070,대한민국 대전광역시 대덕구 비래동 23-3번지,2024-04-08
20,36.49669,127.43066,462005145,83070,83016,대한민국 충청북도 청주시 서원구 현도면 죽전리 51-5,2024-04-11
43,36.34686,127.4713,162004949,50698,51055,대한민국 대전광역시 동구 비룡동 416-1,2024-04-11
5,37.15923,127.08844,162006058,147773,150142,대한민국 경기도 오산시 부산동 157-3,2024-04-07
83,36.28039,127.67961,262004734,19387,19401,대한민국 충청북도 옥천군 동이면 조령리 산40-2,2024-04-06
68,35.576942,129.133043,362002668,33009,31836,대한민국 울산광역시 울주군 언양읍 직동리 945-20,2024-04-15
35,36.70424,127.34704,162005405,69247,69588,대한민국 충청북도 청주시 흥덕구 옥산면 장남리 363-17,2024-04-08
69,35.25667,129.10056,462002266,33190,31546,대한민국 부산광역시 금정구 구서동 34,2024-04-09
16,37.12663,127.09778,162006045,100007,95621,대한민국 경기도 평택시 진위면 동천리 596-3,2024-04-14
44,35.27917,129.11472,262002290,49217,46519,대한민국 부산광역시 금정구 선동 560,2024-04-11
35,36.39055,127.42292,162005018,63886,65809,대한민국 대전광역시 대덕구 연축동 278,2024-04-16
55,37.405833,127.094167,162006338,41678,48735,대한민국 경기도 성남시 분당구 삼평동 418-1,2024-04-21
0,37.16678,127.09193,162006064,202455,204826,대한민국 경기도 화성시 송동 425-9,2024-04-15
73,36.281111,127.755556,462004623,28993,28900,대한민국 충청북도 옥천군 청성면 조천리 253,2024-04-02
41,36.3585,127.45505,162004969,63917,63303,대한민국 대전광역시 대덕구 비래동 23-3번지,2024-04-14
4,37.2571,127.10411,162006167,123534,124283,대한민국 경기도 용인시 기흥구 보라동 380-8,2024-04-04
19,36.46767,127.42078,162005108,79764,80006,대한민국 충청북도 청주시 서원구 현도면 매봉리 344-1,2024-04-19
13,36.942,127.1897,162005789,106345,106289,대한민국 충청남도 천안시 서북구 입장면 가산리 362-15,2024-04-19
58,35.32861,129.05694,262002365,40469,40877,대한민국 경상남도 양산시 동면 내송리 산76-1,2024-04-07
28,35.95647,128.45522,262003756,86947,88711,대한민국 경상북도 칠곡군 지천면 연화리 772-11,2024-04-07
0,37.16678,127.09193,162006064,154281,155463,대한민국 경기도 화성시 송동 425-9,2024-04-17
94,36.64024,127.37826,162005324,1598,1505,대한민국 충청북도 청주시 흥덕구 강내면 학천리 511-4,2024-04-10
56,35.28722,129.10333,262002305,37099,40341,대한민국 부산광역시 금정구 노포동 1112-8,2024-04-19
45,35.43944,129.07833,262002510,50324,51172,대한민국 경상남도 양산시 하북면 용연리 산83-4,2024-04-14
1,37.09439,127.12184,162005969,145592,146348,대한민국 경기도 용인시 처인구 남사읍 진목리 949-383,2024-04-19
73,35.87981,128.83829,262003338,24731,24755,대한민국 경상북도 경산시 진량읍 문천리 산26-2,2024-04-20
6,36.97148,127.16928,162005828,128902,132316,대한민국 경기도 안성시 공도읍 건천리 189-4,2024-04-15
8,36.84408,127.17605,162005679,127016,126985,대한민국 충청남도 천안시 서북구 성거읍 요방리 219-7,2024-04-11
41,35.43944,129.07833,262002510,57635,58450,대한민국 경상남도 양산시 하북면 용연리 산83-4,2024-04-01
93,36.65787,127.36991,162005342,3308,3311,대한민국 충청북도 청주시 흥덕구 옥산면 경부고속도로 309,2024-04-08
68,35.724461,129.194676,362002843,30852,30868,대한민국 경상북도 경주시 내남면 월산리 1097-3,2024-04-14
56,35.856642,129.079858,362003058,31854,31822,대한민국 경상북도 경주시 건천읍 신평리 1136-10,2024-04-10
57,35.613003,129.145706,362002711,41620,41660,대한민국 울산광역시 울주군 두서면 구량리 282-1,2024-04-09
39,36.42571,127.41682,162005060,75389,77336,대한민국 대전광역시 대덕구 상서동 359-19,2024-04-07
43,36.34686,127.4713,162004949,55660,58489,대한민국 대전광역시 동구 비룡동 416-1,2024-04-15
91,36.65787,127.36991,162005342,3287,3369,대한민국 충청북도 청주시 흥덕구 옥산면 경부고속도로 309,2024-04-10
22,36.55249,127.43174,162005208,72107,81064,대한민국 충청북도 청주시 서원구 남이면 외천리 187-6,2024-04-17
31,36.04974,128.40865,262003880,65171,65683,대한민국 경상북도 칠곡군 석적읍 포남리 597-8,2024-04-10
50,35.87467,128.73658,262003435,39557,39425,대한민국 대구광역시 동구 괴전동 산24-2,2024-04-17
19,36.46767,127.42078,162005108,81892,82075,대한민국 충청북도 청주시 서원구 현도면 매봉리 344-1,2024-04-06
