Index,위도값,경도값,RSE_ID,ExitingCount,EnteringCount,Address,Date
61,35.54778,129.12444,262002639,29632,30112,대한민국 울산광역시 울주군 삼남읍 신화리 산39-3,2024-04-24
45,35.27917,129.11472,262002290,45649,43219,대한민국 부산광역시 금정구 선동 560,2024-04-25
66,35.918066,129.006783,362003161,25038,25981,대한민국 경상북도 영천시 북안면 임포리 385-5,2024-04-30
86,37.07361,127.13444,162005949,11631,11599,대한민국 경기도 안성시 원곡면 산하리 319-1,2024-04-26
85,36.31666,127.5576,462004853,13406,15396,대한민국 충청북도 옥천군 옥천읍 옥각리 산63-2,2024-04-27
82,36.13882,128.06343,262004287,20661,20527,대한민국 경상북도 김천시 봉산면 신리 325-4,2024-04-26
58,35.856642,129.079858,362003058,31377,31195,대한민국 경상북도 경주시 건천읍 신평리 1136-10,2024-04-27
68,35.724461,129.194676,362002843,24705,24723,대한민국 경상북도 경주시 내남면 월산리 1097-3,2024-04-30
79,36.15056,128.03339,262004318,22435,22535,대한민국 경상북도 김천시 봉산면 태화리 155-4,2024-04-24
78,36.27095,127.831,262004582,25720,25745,대한민국 충청북도 영동군 용산면 구촌리 13-1,2024-04-29
31,37.01353,127.14477,462005881,67981,66748,대한민국 경기도 안성시 원곡면 경부고속도로 365,2024-04-24
90,36.85541,127.18106,162005692,7750,7780,대한민국 충청남도 천안시 서북구 성거읍 요방리 117-3,2024-04-28
2,37.27944,127.10353,162006192,137508,131151,대한민국 경기도 용인시 기흥구 신갈동 384-10,2024-04-25
80,36.13882,128.06343,262004287,24390,24309,대한민국 경상북도 김천시 봉산면 신리 325-4,2024-04-29
88,37.33278,127.10361,462006250,8575,8427,대한민국 경기도 용인시 수지구 죽전동 866-14,2024-04-29
23,36.74568,127.22726,162005536,87594,87034,대한민국 충청남도 천안시 동남구 성남면 신사리 산88-15,2024-04-28
70,36.281111,127.755556,462004623,24480,24485,대한민국 충청북도 옥천군 청성면 조천리 253,2024-04-30
65,36.48658,127.42949,162005134,36802,36754,대한민국 충청북도 청주시 서원구 현도면 선동리 284-13,2024-04-29
69,36.30847,127.57572,162004836,24657,24692,대한민국 충청북도 옥천군 옥천읍 문정리 263-1,2024-04-30
66,36.15672,128.19537,262004150,26548,27090,대한민국 경상북도 김천시 아포읍 대신리 885-45,2024-04-24
71,36.281111,127.755556,462004623,31158,31211,대한민국 충청북도 옥천군 청성면 조천리 253,2024-04-28
56,35.28722,129.10333,262002305,35498,39193,대한민국 부산광역시 금정구 노포동 1112-8,2024-04-24
55,35.856642,129.079858,362003058,39903,39322,대한민국 경상북도 경주시 건천읍 신평리 1136-10,2024-04-28
72,36.29508,127.6018,262004808,30968,30974,대한민국 충청북도 옥천군 옥천읍 구일리 817-11,2024-04-28
14,37.12663,127.09778,162006045,100177,95668,대한민국 경기도 평택시 진위면 동천리 596-3,2024-04-29
15,36.80417,127.165,162005633,91259,91136,대한민국 충청남도 천안시 동남구 원성동 81-2,2024-04-24
34,36.64024,127.37826,162005324,62448,62264,대한민국 충청북도 청주시 흥덕구 강내면 학천리 511-4,2024-04-25
61,35.613003,129.145706,362002711,36155,36137,대한민국 울산광역시 울주군 두서면 구량리 282-1,2024-04-28
7,36.84408,127.17605,162005679,120679,121481,대한민국 충청남도 천안시 서북구 성거읍 요방리 219-7,2024-04-24
37,36.39055,127.42292,162005018,62962,63400,대한민국 대전광역시 대덕구 연축동 278,2024-04-27
35,36.42571,127.41682,162005060,63520,64595,대한민국 대전광역시 대덕구 상서동 359-19,2024-04-27
23,36.55249,127.43174,162005208,75130,85630,대한민국 충청북도 청주시 서원구 남이면 외천리 187-6,2024-04-24
53,36.35164,127.50214,162004920,36830,37139,대한민국 대전광역시 동구 신상동 171-1,2024-04-23
55,36.35164,127.50214,162004920,38008,38017,대한민국 대전광역시 동구 신상동 171-1,2024-04-24
19,36.72039,127.33097,162005435,79589,79677,대한민국 충청북도 청주시 흥덕구 옥산면 사정리 산22-1,2024-04-27
51,35.3725,129.05333,262002432,38453,37096,대한민국 경상남도 양산시 산막동 354,2024-04-30
15,36.80417,127.165,162005633,89797,87798,대한민국 충청남도 천안시 동남구 원성동 81-2,2024-04-25
73,36.29508,127.6018,262004808,28619,28763,대한민국 충청북도 옥천군 옥천읍 구일리 817-11,2024-04-29
20,35.91571,128.65202,262003528,87350,88446,대한민국 대구광역시 동구 도동 231,2024-04-29
